x1,x2,out
0.4315991195057611,7.325720972102503,"[0.0, 1.0]"
8.911431136980712,2.149403785907568,"[1.0, 0.0]"
5.277011090862999,0.3118313506128467,"[1.0, 0.0]"
9.929647961193004,2.622640442998251,"[1.0, 0.0]"
0.7379656473539886,5.9507793070025485,"[0.0, 1.0]"
5.538542844013207,0.5142581348425035,"[1.0, 0.0]"
9.69302535619099,4.963662472012364,"[1.0, 0.0]"
5.230978441701488,5.968428489168892,"[1.0, 0.0]"
6.293986381352625,3.3424389081696084,"[1.0, 0.0]"
6.957486889846171,7.7091220374582194,"[1.0, 0.0]"
4.545410647677732,1.065982531337718,"[1.0, 0.0]"
6.275580800840634,0.7513778173580876,"[1.0, 0.0]"
5.843143119231002,7.281887562036033,"[1.0, 0.0]"
9.01158010490989,4.954913162061985,"[1.0, 0.0]"
0.4544638034145787,6.88402396427736,"[0.0, 1.0]"
2.809631895922303,4.348273386037462,"[1.0, 0.0]"
9.504114840765588,2.464020332391068,"[1.0, 0.0]"
8.902637838909163,8.191023176741997,"[1.0, 0.0]"
4.55656752785713,7.994158789689792,"[0.0, 1.0]"
6.201325978015367,6.946964708544268,"[1.0, 0.0]"
2.7738118298113266,2.7214513722996267,"[1.0, 0.0]"
1.881211597237613,5.902306668690871,"[0.0, 1.0]"
4.636984049399821,3.609738969400268,"[1.0, 0.0]"
3.533522280260528,0.9158207332663416,"[1.0, 0.0]"
5.836561118508721,9.173135754622429,"[1.0, 0.0]"
0.7773463696498484,1.368186309189614,"[1.0, 0.0]"
9.743948076661663,9.502373538208024,"[1.0, 0.0]"
9.86210744479603,4.460057729579558,"[1.0, 0.0]"
